Id,first_timestamp,last_timestamp,total_cycle_time,n_stations_visited,path_signature,split,Response,risk_score,alert
901050,566.48,568.35,1.8699951,13,12-13-14-17-19-20-23-29-30-36-34-33-37,train,0,,False
1181099,63.94,67.05,3.1100044,13,0-1-2-5-6-8-9-29-30-33-34-36-37,train,0,,False
284976,1541.9,1544.79,2.8900146,13,0-1-3-5-7-8-11-29-30-33-34-35-37,test,0,0.0033595485213795797,False
1888456,576.73,600.12,23.390015,13,0-1-2-4-7-8-11-29-36-37-34-33-38,train,0,,False
1729133,1593.0,1595.27,2.2700195,14,0-1-3-5-6-8-10-26-29-30-34-33-36-37,test,0,0.0033595485213795797,False
925759,1450.71,1451.55,0.8400879,13,0-1-2-4-7-8-11-29-30-33-34-37-36,test,0,0.0033595485213795797,False
1459877,1433.66,1434.62,0.95996094,13,0-1-3-4-7-8-10-29-30-37-34-33-36,test,0,0.0033595485213795797,False
95659,188.48,189.06,0.58000183,13,0-1-3-4-7-8-11-29-30-36-34-33-37,train,0,,False
884545,1247.18,1257.84,10.659912,14,0-1-3-4-6-8-11-27-29-30-34-33-36-37,val,0,0.0033595485213795797,False
1617262,1328.99,1339.43,10.440063,13,12-13-14-17-18-21-20-29-30-37-34-33-36,val,1,0.003637708859979037,False
848618,1527.87,1529.61,1.7399902,13,0-1-3-5-7-8-9-29-30-33-34-37-36,test,0,0.0033595485213795797,False
2132781,1.82,3.14,1.32,13,0-1-3-5-6-8-10-29-30-33-34-37-36,train,0,,False
813142,892.6,897.61,5.01001,14,0-1-3-4-7-8-11-27-29-30-34-33-37-35,train,0,,False
1091501,246.98,247.84,0.8600006,13,0-1-3-4-6-8-9-29-30-33-34-35-37,train,0,,False
1858871,667.22,670.1,2.880005,13,12-13-14-16-20-23-18-29-30-33-34-35-37,train,0,,False
16890,131.64,133.14,1.5,14,12-13-14-16-19-23-20-29-30-31-34-33-37-35,train,0,,False
454133,952.36,958.44,6.080017,14,0-1-3-4-7-8-10-26-29-30-34-33-35-37,train,0,,False
977706,1513.93,1516.01,2.079956,13,0-1-3-5-7-8-9-29-30-33-34-37-36,test,0,0.0033595485213795797,False
1212116,1362.88,1365.03,2.1500244,14,0-1-3-4-7-8-11-29-30-32-33-34-35-37,val,0,0.002486634340420241,False
420748,402.65,468.98,66.33002,8,24-26-29-30-34-33-36-37,train,0,,False
2320952,763.22,780.3,17.080017,8,24-26-30-29-34-33-36-37,train,0,,False
1516370,1441.9,1443.84,1.9399414,13,0-1-2-5-7-8-10-29-30-33-34-36-37,test,0,0.0033595485213795797,False
228977,560.57,566.85,6.2799683,13,0-1-3-4-7-8-9-29-30-33-34-37-36,train,0,,False
1612558,930.7,940.21,9.51001,14,14-12-13-17-19-21-20-27-29-30-33-34-37-35,train,0,,False
1484840,1363.13,1365.07,1.9399414,13,0-1-2-5-6-8-9-29-30-33-34-37-36,val,0,0.0033595485213795797,False
394112,1003.02,1030.86,27.839966,8,24-26-29-30-37-35-34-33,train,0,,False
1526183,170.27,172.2,1.9299927,14,0-1-3-4-7-8-10-29-30-31-34-33-35-37,train,0,,False
1302258,1098.45,1104.88,6.4300537,13,0-1-3-4-7-8-10-29-30-37-34-33-36,train,0,,False
747079,964.91,988.82,23.910034,8,24-27-29-30-37-35-34-33,train,0,,False
1511682,174.27,174.84,0.56999207,14,14-12-13-17-18-20-22-29-30-31-34-33-37-35,train,0,,False
202002,953.0,992.04,39.039978,8,25-26-30-29-34-35-33-37,train,0,,False
1941776,549.66,551.22,1.5599976,16,0-1-2-4-6-8-10-39-40-41-43-45-47-48-50-51,train,0,,False
1068901,1346.02,1359.53,13.51001,13,12-13-14-16-18-20-21-29-30-33-34-37-36,val,0,0.0033595485213795797,False
579336,181.36,182.01,0.6499939,13,12-13-15-17-20-22-18-29-30-33-34-37-36,train,0,,False
938322,104.93,106.64,1.7099991,14,0-1-3-5-6-8-10-31-29-30-34-33-35-37,train,0,,False
2365165,325.81,334.81,9.0,13,0-1-3-5-7-8-11-29-30-33-34-35-37,train,0,,False
388420,712.08,757.32,45.23999,8,24-27-30-29-34-36-33-37,train,0,,False
1746392,1177.3,1195.93,18.630005,8,24-26-30-29-33-36-34-37,val,0,0.0033595485213795797,False
1790182,684.44,723.47,39.02997,8,24-26-30-29-33-37-34-35,train,0,,False
610944,906.9,910.84,3.9400024,14,0-1-3-4-7-8-9-26-29-30-34-33-37-35,train,0,,False
1478124,250.85,251.85,1.0,13,12-13-14-17-20-23-19-29-30-33-34-37-36,train,0,,False
487562,589.09,594.72,5.629944,13,0-1-3-4-7-8-10-29-30-33-34-35-37,train,0,,False
252908,253.18,254.11,0.93000793,13,0-1-2-5-7-8-9-29-30-33-34-35-37,train,0,,False
843097,1000.5,1013.81,13.309998,8,25-27-30-29-37-35-34-33,train,0,,False
1108029,751.9,786.59,34.690002,9,24-26-29-30-33-32-36-34-37,train,0,,False
1894551,876.79,878.32,1.5300293,13,0-1-2-4-6-8-11-29-30-35-34-33-37,train,0,,False
2192082,534.45,537.94,3.4899902,13,0-1-3-4-7-8-11-29-30-33-34-35-37,train,0,,False
1532026,942.44,945.06,2.619995,14,0-1-2-5-7-8-11-26-29-30-34-33-37-35,train,0,,False
1924511,489.57,490.07,0.5,13,0-1-2-5-7-8-9-29-30-33-34-36-37,train,0,,False
1044149,148.4,150.61,2.2100067,13,15-12-13-16-20-21-19-29-30-33-34-37-36,train,0,,False
520269,634.7,638.32,3.619995,14,0-1-2-4-7-8-9-28-29-30-34-33-35-37,train,0,,False
1517365,1188.75,1204.24,15.48999,8,24-26-29-30-37-35-34-33,val,0,0.0033595485213795797,False
325200,1125.77,1174.78,49.01001,8,24-26-29-30-33-37-34-35,train,0,,False
1075467,255.94,256.5,0.55999756,13,0-1-3-5-6-8-11-29-30-33-34-35-37,train,0,,False
398278,1392.29,1393.44,1.1499023,13,14-12-13-17-20-21-18-29-30-35-34-33-37,val,0,0.0033595485213795797,False
1838991,319.27,321.42,2.1500244,14,14-12-13-16-20-22-18-29-30-33-34-37-36-38,train,0,,False
1255524,1492.22,1496.83,4.6099854,13,0-1-2-5-6-8-9-29-30-37-34-33-36,test,0,0.0033595485213795797,False
512849,902.8,906.15,3.3500366,13,0-1-3-4-6-8-9-29-30-33-34-36-37,train,0,,False
2130947,1000.7,1026.6,25.899963,8,25-27-30-29-33-34-36-37,train,0,,False
445225,64.35,68.32,3.9700012,13,0-1-3-5-7-8-11-29-30-33-34-37-36,train,0,,False
280222,793.54,802.89,9.350037,7,24-29-30-33-37-35-34,train,0,,False
238927,1187.68,1208.54,20.859985,8,25-26-30-29-33-34-36-37,val,0,0.0033595485213795797,False
2122270,769.53,791.06,21.529968,8,24-26-30-29-33-36-34-37,train,0,,False
1875955,1315.8,1323.81,8.01001,13,0-1-3-4-7-8-10-29-30-36-34-33-37,val,0,0.003637708859979037,False
1022042,1509.12,1512.15,3.0300293,13,0-1-2-5-7-8-10-29-30-35-34-33-37,test,0,0.0033595485213795797,False
1910918,716.99,760.04,43.049988,8,24-26-30-29-37-35-34-33,train,0,,False
2143037,1675.38,1716.67,41.29004,7,24-29-30-33-36-37-34,test,0,0.0033595485213795797,False
1041851,617.46,619.86,2.3999634,13,0-1-3-5-7-8-11-29-30-33-34-37-36,train,0,,False
2174781,1440.78,1442.1,1.3199463,13,0-1-2-5-6-8-11-29-30-37-34-33-36,test,0,0.0033595485213795797,False
537590,553.56,555.01,1.4500122,13,15-12-13-16-19-20-23-29-30-37-34-33-36,train,0,,False
1812203,256.35,257.08,0.72998047,13,0-1-2-4-7-8-9-29-30-33-34-37-36,train,0,,False
602504,792.76,795.66,2.8999634,8,24-26-30-29-34-33-36-37,train,0,,False
1459592,69.63,71.68,2.050003,13,12-13-14-16-20-23-18-29-30-33-34-35-37,train,0,,False
1375163,473.87,486.83,12.959991,7,30-29-34-33-37-35-38,train,0,,False
2124027,369.4,371.0,1.6000061,13,0-1-2-5-7-8-10-29-30-37-34-33-36,train,0,,False
470719,1563.98,1566.15,2.170044,13,15-12-13-17-20-21-19-29-30-33-34-37-36,test,0,0.0033595485213795797,False
1892520,550.71,551.78,1.0700073,13,0-1-3-5-7-8-9-29-30-35-34-33-37,train,0,,False
1238028,961.23,963.21,1.9800415,13,0-1-2-5-6-8-11-29-30-35-34-33-37,train,0,,False
2306988,625.87,633.31,7.4400024,13,0-1-3-5-6-8-9-29-30-33-34-35-37,train,0,,False
648893,956.8,960.83,4.0300293,13,0-1-2-5-7-8-11-29-30-35-34-33-37,train,0,,False
127636,824.92,828.87,3.9500122,14,0-1-3-5-6-8-10-27-29-30-34-33-37-35,train,0,,False
118688,1415.16,1424.36,9.199951,13,15-12-13-16-18-23-20-29-30-33-34-37-36,test,0,0.0033595485213795797,False
1258727,800.66,805.92,5.26001,7,24-29-30-33-34-35-37,train,0,,False
1002571,894.58,901.61,7.0299683,13,0-1-3-4-7-8-9-29-30-35-34-33-37,train,0,,False
340614,1394.39,1395.14,0.75,13,0-1-2-5-6-8-10-29-30-33-34-37-36,val,0,0.0033595485213795797,False
370772,1164.7,1170.95,6.25,13,0-1-3-4-6-8-9-29-30-33-34-35-37,val,0,0.0033595485213795797,False
1420019,837.37,879.06,41.690002,14,0-1-2-4-7-8-11-27-29-30-33-34-37-35,train,0,,False
554623,4.64,6.84,2.2000003,13,0-1-2-4-6-8-11-29-30-35-34-33-37,train,0,,False
562005,1501.41,1510.55,9.140015,13,0-1-3-5-7-8-11-29-30-33-34-37-36,test,0,0.0033595485213795797,False
627491,1440.98,1442.32,1.3399658,13,0-1-2-5-6-8-9-29-30-36-34-33-37,test,0,0.0033595485213795797,False
129638,824.34,827.45,3.1099854,13,0-1-2-5-6-8-9-29-30-35-34-33-37,train,0,,False
2087632,904.82,908.69,3.869995,14,0-1-3-5-7-8-9-27-29-30-33-34-37-35,train,0,,False
1227112,688.0,690.62,2.619995,13,12-13-14-16-20-22-19-29-30-33-34-35-37,train,0,,False
220288,878.15,887.58,9.429993,14,0-1-2-5-7-8-10-27-29-30-34-33-36-37,train,0,,False
829302,986.79,1004.28,17.490051,8,25-27-30-29-37-35-34-33,train,0,,False
114142,1257.77,1261.28,3.5100098,13,0-1-3-4-6-8-10-29-30-33-34-37-36,val,0,0.0033595485213795797,False
2203579,1147.27,1148.57,1.2999268,13,12-13-14-17-20-21-19-29-30-37-34-33-36,train,0,,False
1822857,71.04,73.67,2.6299973,13,14-12-13-16-20-22-18-29-30-35-34-33-37,train,0,,False
1476113,1262.63,1271.61,8.97998,14,0-1-3-4-6-8-11-27-29-30-34-33-36-37,val,0,0.003637708859979037,False
292871,947.67,957.39,9.720032,14,0-1-3-5-7-8-9-26-29-30-33-34-37-35,train,0,,False
1469419,1156.96,1179.69,22.72998,8,24-26-30-29-34-33-36-37,val,0,0.002486634340420241,False
1278104,219.42,220.96,1.5400085,13,0-1-3-4-7-8-10-29-30-33-34-35-37,train,0,,False
899066,692.34,735.65,43.309998,8,24-26-29-30-34-33-36-37,train,0,,False
228595,273.03,274.34,1.3099976,13,0-1-2-4-6-8-11-29-30-33-34-37-36,train,0,,False
1723283,971.5,973.39,1.8900146,13,0-1-3-4-7-8-11-29-30-37-34-33-36,train,0,,False
1439966,107.56,112.21,4.6500015,14,12-13-14-17-18-20-22-29-30-31-34-33-36-37,train,0,,False
480805,172.01,172.63,0.6200104,14,0-1-2-5-7-8-9-29-30-31-34-33-36-37,train,0,,False
2241844,671.08,672.5,1.4199829,13,0-1-2-5-6-8-11-29-30-33-34-35-37,train,0,,False
1164191,1465.65,1468.49,2.8399658,13,0-1-3-5-6-8-11-29-30-35-34-33-37,test,0,0.0033595485213795797,False
2075489,489.21,489.47,0.26000977,13,0-1-2-5-6-8-11-29-30-37-34-33-36,train,0,,False
539524,1170.94,1210.84,39.900024,14,0-1-3-4-6-8-11-24-29-30-34-33-36-37,val,0,0.0033595485213795797,False
2075345,838.51,880.26,41.75,14,0-1-3-5-6-8-9-26-29-30-34-33-35-37,train,0,,False
1737223,368.83,369.56,0.730011,13,0-1-2-5-6-8-9-29-30-33-34-35-37,train,0,,False
1121185,1528.09,1529.8,1.710083,13,0-1-3-5-6-8-10-29-30-37-34-33-36,test,0,0.003637708859979037,False
1716231,602.67,605.98,3.3099976,13,0-1-3-4-6-8-10-29-30-37-34-33-36,train,0,,False
382872,301.68,315.18,13.5,13,0-1-2-4-7-8-10-29-30-33-34-35-37,train,0,,False
1430585,35.78,38.15,2.3700027,13,12-13-14-17-20-23-19-29-30-35-34-33-37,train,0,,False
1177810,1156.77,1158.36,1.5899658,13,0-1-2-4-6-8-9-29-30-35-34-33-37,train,0,,False
273955,1112.5,1115.21,2.709961,13,0-1-2-4-7-8-9-29-30-35-34-33-37,train,0,,False
1275844,376.29,427.12,50.829987,8,25-27-30-29-37-35-34-33,train,0,,False
2046195,835.89,838.94,3.0499878,13,0-1-3-5-6-8-10-29-30-33-34-35-37,train,0,,False
92257,1048.6,1078.33,29.72998,8,25-26-30-29-34-33-37-35,train,0,,False
606355,786.99,795.55,8.559998,8,24-26-30-29-34-33-37-35,train,0,,False
608681,674.01,676.79,2.7799683,13,0-1-3-4-6-8-11-29-30-33-34-37-36,train,0,,False
155360,1006.94,1043.12,36.179993,8,24-26-30-29-36-37-34-33,train,0,,False
1309128,1578.09,1580.74,2.6500244,13,0-1-3-5-7-8-10-29-30-33-34-37-36,test,0,0.0033595485213795797,False
1329372,1145.09,1172.05,26.960083,8,24-26-29-30-36-37-34-33,train,0,,False
2277609,774.43,794.21,19.78003,11,24-27-40-39-41-43-45-47-48-50-51,train,0,,False
425889,37.02,40.36,3.3400002,13,0-1-3-5-7-8-11-29-30-35-34-33-37,train,0,,False
1233619,577.56,586.09,8.530029,13,0-1-3-5-6-8-9-29-30-37-34-33-36,train,0,,False
1835705,222.58,223.92,1.3399963,13,12-13-14-16-19-22-20-29-30-35-34-33-37,train,0,,False
1885697,1111.42,1112.58,1.1599121,13,0-1-2-4-6-8-10-29-30-33-34-37-36,train,0,,False
1930512,254.19,255.09,0.8999939,13,0-1-3-4-7-8-11-29-30-33-34-37-36,train,0,,False
1175603,297.04,314.87,17.829987,13,12-13-14-16-20-23-19-29-30-33-34-37-36,train,0,,False
612237,818.65,821.87,3.2199707,13,0-1-3-5-7-8-11-29-30-35-34-33-37,train,0,,False
1984796,475.16,475.5,0.33999634,13,12-13-15-16-20-22-18-29-30-33-34-37-36,train,0,,False
514725,1258.1,1261.7,3.5999756,13,0-1-3-5-7-8-10-29-30-33-34-36-37,val,0,0.0033595485213795797,False
1319176,835.21,838.05,2.8399658,16,0-1-2-5-6-8-10-39-40-41-43-45-47-48-49-51,train,0,,False
1953364,1373.91,1376.21,2.2999268,14,0-1-2-5-7-8-11-29-30-32-33-34-35-37,val,0,0.0030450669914738123,False
458931,1367.02,1373.63,6.6099854,13,12-13-14-16-20-23-19-29-30-33-34-35-37,val,0,0.0033595485213795797,False
753325,687.36,689.5,2.1400146,13,15-12-13-17-20-23-19-29-30-33-34-37-36,train,0,,False
2268946,168.35,169.17,0.81999207,13,0-1-2-4-6-8-10-29-30-35-34-33-37,train,0,,False
2243536,803.96,807.43,3.4699707,8,24-26-29-30-37-35-34-33,train,0,,False
857036,1092.98,1094.19,1.2099609,13,0-1-3-4-6-8-10-29-30-37-34-33-36,train,0,,False
1633693,1110.71,1111.95,1.2399902,13,0-1-2-4-7-8-9-29-30-35-34-33-37,train,0,,False
954867,702.86,705.56,2.7000122,13,0-1-3-5-7-8-9-29-30-33-34-35-37,train,0,,False
1714839,535.14,539.22,4.079956,13,0-1-3-5-7-8-9-29-30-35-34-33-37,train,0,,False
727387,1447.85,1449.06,1.210083,13,0-1-2-5-6-8-11-29-30-33-34-37-36,test,0,0.0033595485213795797,False
1459814,774.96,788.84,13.880005,8,24-26-30-29-34-33-36-37,train,0,,False
1934441,960.3,987.48,27.179993,8,24-27-30-29-34-33-37-35,train,0,,False
1463038,340.08,391.61,51.53,15,0-1-3-4-6-8-11-29-30-32-33-34-36-37-38,train,0,,False
408340,920.9,923.53,2.630005,13,0-1-2-4-7-8-9-29-30-33-34-35-37,train,0,,False
309593,1264.67,1274.19,9.519897,13,15-12-13-17-19-20-22-29-30-33-34-37-36,val,0,0.0033595485213795797,False
670531,382.64,431.09,48.44998,8,24-27-30-29-34-33-36-37,train,0,,False
708283,273.34,275.54,2.2000122,13,0-1-2-4-6-8-9-29-30-33-34-37-36,train,0,,False
255385,585.18,589.24,4.0599976,13,14-12-13-17-20-21-18-29-30-33-34-37-36,train,0,,False
2277904,1272.5,1278.75,6.25,13,0-1-2-4-7-8-11-29-30-36-34-33-37,val,0,0.0033595485213795797,False
1511517,166.69,166.96,0.27000427,13,0-1-2-4-6-8-9-29-30-35-34-33-37,train,0,,False
2170179,253.4,254.41,1.0100098,13,0-1-3-4-6-8-11-29-30-35-34-33-37,train,0,,False
1484389,571.9,572.9,1.0,13,0-1-3-4-7-8-11-29-30-33-34-37-36,train,0,,False
1061481,635.19,638.8,3.6099854,13,0-1-2-4-6-8-11-29-30-33-34-37-36,train,0,,False
49876,1432.71,1433.94,1.2299805,13,0-1-2-4-7-8-11-29-30-35-34-33-37,test,0,0.0033595485213795797,False
905448,670.91,672.24,1.3300171,13,0-1-3-5-7-8-10-29-30-33-34-35-37,train,0,,False
1099791,1389.47,1390.83,1.3599854,13,12-13-14-17-18-20-23-29-30-33-34-35-37,val,0,0.0033595485213795797,False
901841,980.27,997.38,17.109985,8,24-26-30-29-34-33-35-37,train,0,,False
1149121,1650.76,1658.0,7.23999,13,0-1-3-5-7-8-10-29-30-33-34-35-37,test,0,0.0033595485213795797,False
1225800,971.71,973.57,1.8599854,13,0-1-3-4-7-8-10-29-30-33-34-37-36,train,0,,False
594856,221.93,222.18,0.25,13,12-13-15-16-18-20-21-29-30-33-34-37-36,train,0,,False
420483,1399.35,1406.38,7.0300293,13,15-12-13-17-20-23-18-29-30-37-34-33-36,val,0,0.0033595485213795797,False
1215935,1261.16,1264.58,3.4199219,13,12-13-14-17-19-22-20-29-30-33-34-35-37,val,0,0.0033595485213795797,False
2170720,676.37,678.16,1.789978,13,0-1-3-5-7-8-10-29-30-33-34-36-37,train,0,,False
640478,1581.58,1584.25,2.670044,13,12-13-15-17-19-22-20-29-30-33-34-37-36,test,0,0.0033595485213795797,False
718432,240.5,242.57,2.0700073,13,0-1-2-5-6-8-10-29-30-35-34-33-37,train,0,,False
748487,1113.62,1120.71,7.089966,14,0-1-2-5-7-8-9-26-29-30-34-33-36-37,train,0,,False
1697046,1356.62,1361.13,4.51001,13,0-1-3-5-6-8-9-29-30-33-34-37-36,val,0,0.0033595485213795797,False
2258362,1412.99,1413.31,0.32006836,16,0-1-3-5-7-8-11-39-40-41-45-44-48-49-47-51,test,0,0.0033595485213795797,False
995590,1565.66,1567.88,2.2199707,13,0-1-3-4-6-8-10-29-30-33-34-37-36,test,0,0.0033595485213795797,False
1097281,201.0,202.22,1.2200012,13,12-13-15-16-20-21-18-29-30-33-34-37-36,train,0,,False
1550258,1399.43,1406.67,7.23999,13,12-13-14-16-18-20-22-29-30-32-34-37-36,val,0,0.07692307692307693,False
1109085,550.31,571.21,20.900024,14,0-1-3-4-7-8-9-29-30-33-34-37-36-38,train,0,,False
1811527,938.82,943.92,5.0999756,17,0-1-2-5-6-8-11-27-39-40-45-41-44-47-48-50-51,train,0,,False
1492179,1532.08,1541.28,9.200073,13,0-1-2-5-6-8-10-29-30-37-34-33-36,test,0,0.003637708859979037,False
695122,267.42,268.76,1.3399963,13,0-1-2-5-6-8-10-29-30-33-34-35-37,train,0,,False
671218,1244.81,1247.59,2.7799072,13,0-1-3-5-6-8-9-29-30-33-34-37-36,val,0,0.0033595485213795797,False
2331073,1449.18,1449.85,0.6699219,13,0-1-3-4-6-8-11-29-30-35-34-33-37,test,0,0.0033595485213795797,False
1916890,197.57,206.05,8.479996,13,14-12-13-17-20-21-19-29-30-37-36-32-38,train,0,,False
1015048,11.96,14.86,2.8999996,13,0-1-3-5-6-8-10-29-30-33-34-37-36,train,0,,False
21677,701.26,703.05,1.789978,13,0-1-2-5-7-8-9-29-30-35-34-33-37,train,0,,False
799317,1389.62,1391.29,1.670044,16,15-12-13-17-19-20-23-39-40-41-45-44-47-48-50-51,val,0,0.0033595485213795797,False
1324007,568.43,570.64,2.210022,16,0-1-3-5-7-8-9-39-40-41-45-44-48-49-47-51,train,0,,False
31784,976.62,1008.54,31.919983,8,25-26-30-29-33-34-36-37,train,0,,False
2232779,974.84,976.63,1.789978,14,0-1-2-5-6-8-9-26-29-30-34-33-35-37,train,0,,False
1016724,1693.59,1709.73,16.140015,14,0-1-3-5-7-8-11-29-30-34-33-32-36-37,test,0,0.0033595485213795797,False
1526345,1324.09,1328.16,4.0700684,13,0-1-2-5-7-8-9-29-30-35-34-33-37,val,0,0.0033595485213795797,False
614028,757.78,774.2,16.419983,8,24-26-30-29-33-36-34-37,train,0,,False
2064766,805.92,812.86,6.9400024,8,24-27-30-29-33-34-36-37,train,0,,False
369621,1400.0,1407.52,7.5200195,14,0-1-2-5-7-8-11-29-30-32-33-34-36-37,val,0,0.002486634340420241,False
328306,966.73,992.45,25.720032,8,25-26-29-30-34-35-33-37,train,0,,False
1904849,802.06,807.1,5.039978,8,24-26-29-30-33-37-34-35,train,0,,False
1106052,892.78,897.15,4.369995,14,0-1-2-4-7-8-9-27-29-30-33-34-37-35,train,0,,False
199696,786.59,794.07,7.4799805,8,24-26-30-29-34-33-37-35,train,0,,False
428882,758.99,779.4,20.410034,8,24-26-29-30-37-35-34-33,train,0,,False
1225289,1393.98,1394.18,0.20007324,16,14-12-13-17-18-20-22-39-40-41-43-45-48-50-47-51,val,0,0.0033595485213795797,False
2267594,693.14,735.99,42.849976,8,24-26-30-29-37-35-34-33,train,0,,False
857764,952.34,958.43,6.089966,14,0-1-2-5-7-8-11-26-29-30-34-33-36-37,train,0,,False
622088,1363.89,1366.13,2.2399902,14,0-1-2-4-6-8-11-26-29-30-34-33-36-37,val,0,0.0033595485213795797,False
734387,456.52,499.51,42.99002,7,24-29-30-33-34-35-37,train,0,,False
1280211,800.85,805.85,5.0,7,24-29-30-33-34-35-37,train,0,,False
1921769,1054.22,1079.28,25.060059,8,24-26-30-29-33-37-34-35,train,0,,False
2000302,1476.79,1479.87,3.079956,13,0-1-2-5-7-8-10-29-30-33-34-37-36,test,0,0.0033595485213795797,False
1513531,836.45,839.28,2.830017,13,0-1-3-5-7-8-10-29-30-33-34-36-37,train,0,,False
966129,12.03,14.88,2.8500004,13,0-1-2-5-6-8-9-29-30-33-34-37-36,train,0,,False
423309,291.89,298.51,6.619995,13,0-1-3-5-7-8-9-29-30-35-34-33-37,train,0,,False
2091136,1363.32,1376.24,12.920044,15,0-1-2-5-6-8-10-29-30-32-33-34-35-37-38,val,0,0.002486634340420241,False
966162,1158.11,1179.83,21.71997,8,24-26-30-29-36-37-34-33,val,0,0.002486634340420241,False
1524055,993.7,1013.19,19.48999,8,24-26-29-30-33-37-34-35,train,0,,False
214756,203.18,204.07,0.89001465,13,0-1-3-4-6-8-10-29-30-33-34-37-36,train,0,,False
2289938,653.6,655.32,1.7200317,13,0-1-2-5-6-8-10-29-30-33-34-37-36,train,0,,False
728778,1176.26,1196.9,20.640015,8,25-26-29-30-34-33-36-37,val,0,0.0033595485213795797,False
1041771,1527.97,1529.67,1.7000732,13,0-1-3-4-7-8-11-29-30-33-34-37-36,test,0,0.003637708859979037,False
2315331,1389.44,1390.22,0.7800293,13,0-1-3-4-7-8-11-29-30-33-34-35-37,val,0,0.0033595485213795797,False
350967,1148.8,1153.87,5.0699463,13,0-1-2-5-6-8-9-29-30-33-34-35-37,train,0,,False
979092,1575.34,1578.37,3.0300293,13,0-1-3-5-7-8-9-29-30-35-34-33-37,test,0,0.0033595485213795797,False
323767,1098.66,1105.34,6.6799316,13,0-1-3-4-7-8-11-29-30-33-34-36-37,train,0,,False
1537195,121.14,123.32,2.1800003,14,15-12-13-16-19-20-22-29-30-31-33-34-37-35,train,0,,False
2020301,1389.73,1390.86,1.1300049,13,12-13-14-17-18-20-21-29-30-37-34-33-36,val,0,0.0033595485213795797,False
1761698,825.23,829.09,3.8600464,13,0-1-2-5-6-8-9-29-30-35-34-33-37,train,0,,False
759038,567.82,569.66,1.8399658,13,15-12-13-17-20-23-19-29-30-33-34-37-36,train,0,,False
367941,1631.18,1633.21,2.0299072,13,0-1-3-4-6-8-9-29-30-33-34-35-37,test,0,0.0033595485213795797,False
122237,1412.57,1413.19,0.6199951,16,0-1-3-4-7-8-9-39-40-41-45-44-47-48-50-51,test,0,0.0033595485213795797,False
1060481,352.71,354.08,1.3699951,13,0-1-2-4-7-8-11-29-30-33-34-35-37,train,0,,False
792485,702.82,705.56,2.7399902,13,0-1-3-5-7-8-10-29-30-35-34-33-37,train,0,,False
1582047,1398.21,1398.8,0.5900879,13,12-13-14-16-20-23-19-29-30-35-34-33-37,val,0,0.0033595485213795797,False
865984,1446.17,1447.94,1.7698975,14,0-1-2-5-7-8-11-27-29-30-34-33-35-37,test,0,0.0030450669914738123,False
1904675,818.96,821.89,2.9299927,13,0-1-2-5-6-8-11-29-30-35-34-33-37,train,0,,False
167297,62.77,65.68,2.9099998,14,0-1-3-4-6-8-10-29-30-31-34-33-37-35,train,0,,False
2301147,288.12,291.5,3.380005,13,0-1-3-5-7-8-10-29-30-35-34-33-37,train,0,,False
582597,31.05,37.21,6.16,13,14-12-13-17-20-21-18-29-30-33-34-35-37,train,0,,False
2187963,573.31,575.1,1.789978,13,12-13-14-17-20-21-18-29-30-33-34-37-36,train,0,,False
1232801,1248.14,1259.81,11.670044,13,0-1-2-5-6-8-9-29-30-33-34-37-36,val,0,0.0033595485213795797,False
1524228,1098.47,1104.87,6.4000244,13,0-1-2-5-7-8-9-29-30-37-34-33-36,train,0,,False
466646,603.05,607.14,4.090027,13,0-1-3-5-7-8-9-29-30-35-34-33-37,train,0,,False
1503304,233.7,235.0,1.300003,13,12-13-15-17-18-20-22-29-30-33-34-37-36,train,0,,False
1603988,655.0,667.73,12.72998,13,0-1-2-5-6-8-10-29-30-33-34-37-36,train,0,,False
657575,1112.26,1114.68,2.420044,13,0-1-2-4-7-8-11-29-30-35-34-33-37,train,0,,False
1044881,315.83,318.53,2.7000122,13,0-1-3-5-7-8-10-29-30-33-34-35-37,train,0,,False
834313,838.95,880.06,41.109985,14,0-1-2-5-7-8-11-26-29-30-34-33-36-37,train,0,,False
762902,566.24,568.29,2.0499878,13,0-1-3-4-6-8-11-29-30-33-34-37-36,train,0,,False
736784,835.47,838.62,3.1500244,16,0-1-3-5-7-8-11-39-40-41-45-44-48-49-47-51,train,0,,False
999029,583.3,587.02,3.7200317,13,0-1-3-5-6-8-11-29-30-35-34-33-37,train,0,,False
1508244,1144.14,1145.62,1.4799805,13,0-1-2-5-7-8-9-29-30-33-34-37-36,train,0,,False
1734540,669.83,670.13,0.2999878,13,0-1-3-5-6-8-11-29-30-37-34-33-36,train,0,,False
1368014,149.81,152.1,2.2900085,13,15-12-13-16-18-20-23-29-30-33-34-35-37,train,0,,False
1629686,55.21,61.86,6.6500015,13,0-1-2-5-6-8-11-29-30-33-34-35-37,train,0,,False
1518537,975.01,992.8,17.789978,8,24-26-29-30-33-34-36-37,train,0,,False
1667709,891.53,896.6,5.0699463,14,0-1-2-4-6-8-9-27-29-30-33-34-36-37,train,0,,False
434823,289.66,290.92,1.2600098,12,0-1-3-4-6-8-9-29-30-33-35-37,train,0,,False
1261605,1222.04,1222.82,0.7799072,13,0-1-3-5-6-8-9-29-30-33-34-35-37,val,0,0.0033595485213795797,False
1924953,983.42,998.3,14.880005,8,25-26-30-29-33-37-34-35,train,0,,False
